ID,Name,Age,Gender,ZipCode,Education,Nationality,Salary
1768,Monica Hurst,56,Female,17358,Bachelor,Nigeria,52927
31101,Jordan Rogers,30,Male,16900,High School,Turkey,65755
17498,Tiffany Terry,24,Female,17057,Master,Israel,38926
50310,Tom Guzman,41,Male,17199,High School,Mauritania,40644
42149,Heather Walls,60,Female,15707,High School,Equatorial Guinea,38842
43632,Ashlee Ramos,55,Female,18712,Bachelor,Egypt,82171
40345,Andrea Spears,28,Female,16520,High School,Japan,60632
82511,Joseph Lloyd,50,Male,19112,High School,Saint Kitts and Nevis,82854
54166,David Clark,36,Male,17618,High School,Niue,37588
75797,Steven Alvarado,40,Male,17875,High School,Israel,72774
35248,Ashley Lane,50,Female,19087,High School,United States of America,117261
51362,Hannah Lamb,43,Female,16768,Bachelor,Norway,50075
96618,Jennifer Ward,20,Female,17696,Bachelor,Trinidad and Tobago,45057
12824,Stephen Robinson,43,Male,18142,PhD,Equatorial Guinea,67999
74086,John Velez,32,Male,17974,High School,Cote d'Ivoire,36580
65161,Perry Chapman,21,Male,19945,Master,Thailand,60640
23201,Kathleen Moore,31,Female,17712,High School,Japan,95580
88632,Kelly Barker,25,Female,19402,PhD,Vietnam,79568
81457,Karen Hamilton,22,Female,16819,High School,Cambodia,113995
75304,Joseph Bass,41,Male,16165,High School,Niger,98446
50369,Jonathan Ballard,34,Male,17427,PhD,Burkina Faso,49007
79612,Claire Riggs,40,Female,17852,Bachelor,Azerbaijan,59768
20519,John Whitney,56,Male,16256,High School,Panama,46190
25910,Melissa Martinez,31,Female,19030,High School,United Arab Emirates,118653
30421,Samuel Schroeder,54,Male,17065,High School,Senegal,108921
41120,Tanner Wilcox,42,Male,19089,Master,Samoa,57876
77902,Alexander Rivera,26,Male,18672,High School,Belarus,43806
37041,Daniel Hernandez,33,Male,16528,Bachelor,Saint Kitts and Nevis,39033
32581,Devin Holland,49,Male,18220,High School,Senegal,68761
90082,Nicole Hunter,42,Female,17456,High School,Hungary,56973
50478,Donna Martin,51,Female,16258,High School,Guadeloupe,55922
24288,Kimberly Campos,23,Female,18755,High School,Azerbaijan,32298
2681,Mary Farmer,32,Female,19436,Master,Antigua and Barbuda,35929
52134,Timothy Murphy,27,Male,16197,Bachelor,Cambodia,37272
37444,William Davis,60,Male,19908,Bachelor,Reunion,73234
3666,Molly Smith,47,Female,15801,High School,Cambodia,95680
2429,Scott Adkins,25,Male,15723,Bachelor,Samoa,74388
79870,Scott Tucker,47,Male,18283,High School,Singapore,70627
99934,Russell Martin,52,Male,19454,Bachelor,Liberia,47708
98159,Clifford Thomas,60,Male,15891,High School,Algeria,62022
45855,Andrea Davis,37,Female,16542,Bachelor,Ghana,96247
4165,Jose Fox,48,Male,18689,High School,Angola,96899
46594,Anthony Nichols,33,Male,19633,Bachelor,Rwanda,93390
75798,Brianna Jackson,43,Female,17867,Bachelor,Sao Tome and Principe,81670
89245,Elizabeth White,55,Female,19499,Bachelor,Hong Kong,67308
37076,John Allen,40,Male,16663,High School,Panama,48375
3915,William Roberts,37,Male,17006,High School,United Arab Emirates,114018
90694,Joshua Ball,45,Male,17826,Bachelor,Turkey,44799
7152,Perry Rodriguez,40,Male,19320,High School,Ireland,96930
55518,William Lee,50,Male,18445,Bachelor,Japan,62468
70205,Katie Jones,41,Female,16661,High School,Qatar,38908
59760,Shawn Cooper,32,Male,18384,Bachelor,Algeria,112174
7895,Dwayne Ellis,45,Male,17408,High School,Bhutan,55772
67243,Anne Shaw,23,Female,15768,PhD,Equatorial Guinea,79829
84394,Andrew Fowler,43,Male,17232,High School,Rwanda,107824
